Start Date,1/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,11/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 5.375 10/05/2026 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2.125 10/24/2024 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 2 04/29/2030 Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 3.5 06/26/2025 REGS Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.3 10/24/2027 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 5.2 10/24/2025 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 2.375 10/24/2029 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 1.375 09/29/2025 Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.125 09/28/2028 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 0.5 06/19/2024 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.875 03/27/2027 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 1.75 10/12/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 05/20/2026 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 2.375 06/08/2028 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp,DGELN 1.5 10/22/2027 REGS Corp
6/6/2019,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.000000013,0.000011054,0.000152984,0.001047682,IG1,33.4,101.426,0.214,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,,,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,101.332,1.557,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,111.815,0.63,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,,,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,106.463,0.702,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1
6/7/2019,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.002978965,0.009041489,0.01522355,0.025319152,IG9,126.2,,,0.000000012,0.000010545,0.0001484,0.001026251,IG1,33.1,101.525,0.195,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,,,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,101.437,1.542,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,111.929,0.614,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,,,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1,106.64,0.681,0.006434878,0.016614513,0.025843743,0.039231418,HY1,137.1
6/10/2019,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.000000011,0.000010253,0.000145636,0.001012407,IG1,32.8,101.518,0.196,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,101.315,1.559,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,112.083,0.592,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,106.508,0.696,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6
6/11/2019,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.000000011,0.000010159,0.000144664,0.00100703,IG1,32.8,101.623,0.175,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,101.279,1.564,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,112.184,0.577,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,106.646,0.679,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6
6/12/2019,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.000000011,0.00000998,0.000142975,0.000998681,IG1,32.7,101.659,0.167,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,101.16,1.581,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,112.269,0.565,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,106.741,0.668,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6
6/13/2019,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.00000001,0.000009804,0.000141354,0.000991064,IG1,32.5,101.641,0.17,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,101.407,1.545,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,112.214,0.571,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,106.755,0.665,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6
6/14/2019,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.003156599,0.009457117,0.01582467,0.026131227,IG9,128.4,,,0.00000001,0.000009864,0.000141905,0.000993649,IG1,32.6,101.693,0.16,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,101.359,1.552,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,112.285,0.56,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,,,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6,106.844,0.654,0.006817176,0.017414346,0.02694005,0.040635541,HY1,139.6
6/17/2019,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.00000001,0.000009708,0.000140432,0.000986416,IG1,32.2,101.683,0.162,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,101.348,1.554,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,112.274,0.561,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,106.802,0.659,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5
6/18/2019,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.00000001,0.000009677,0.000140242,0.000986297,IG1,32.1,102.152,0.068,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,101.69,1.504,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,113.04,0.455,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,107.552,0.57,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5
6/19/2019,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.00000001,0.000009691,0.000140237,0.00098522,IG1,32.1,102.073,0.084,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,101.393,1.547,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,113.145,0.44,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,107.478,0.579,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5
6/20/2019,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.00000001,0.000009657,0.000140075,0.000985625,IG1,32.1,102.298,0.039,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,101.908,1.473,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,113.651,0.369,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,107.917,0.526,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5
6/21/2019,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.002764143,0.008546317,0.01451448,0.024370301,IG9,125.5,,,0.00000001,0.000009785,0.000141184,0.00099032,IG1,32.2,102.299,0.038,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,101.63,1.513,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,113.623,0.372,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,,,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5,107.717,0.549,0.005972332,0.015630367,0.024483921,0.037477109,HY1,136.5
6/24/2019,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.000000008,0.00000864,0.000130237,0.000936821,IG1,30.9,102.393,0.019,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,101.933,1.469,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,113.781,0.35,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,107.991,0.517,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9
6/25/2019,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.000000008,0.000008583,0.000129699,0.000934307,IG1,30.9,102.427,0.012,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,102.041,1.453,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,113.834,0.342,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,108.136,0.499,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9
6/26/2019,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.000000009,0.000009079,0.000134455,0.000957339,IG1,31.2,102.308,0.036,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,101.806,1.487,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,113.605,0.372,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,107.827,0.535,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9
6/27/2019,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.000000009,0.000009238,0.000135991,0.000964984,IG1,31.3,102.386,0.019,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,101.85,1.48,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,113.712,0.355,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,107.952,0.52,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9
6/28/2019,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.002577407,0.008090286,0.013840297,0.023443154,IG9,123.1,,,0.000000009,0.00000898,0.000133476,0.000952341,IG1,31.1,102.48,0,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,101.807,1.486,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,113.856,0.335,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,,,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9,108.055,0.507,0.005570072,0.014799315,0.023352656,0.036035087,HY1,133.9
7/1/2019,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.000000009,0.000009152,0.000135192,0.000961242,IG1,30.7,102.619,-0.027,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,101.934,1.468,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,114.164,0.292,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,108.319,0.476,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1
7/2/2019,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.000000009,0.000009141,0.000135366,0.000964175,IG1,30.7,102.675,-0.039,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,102.578,1.375,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,114.272,0.277,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,108.41,0.465,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1
7/3/2019,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.00282325,0.008680186,0.0147039,0.024621319,IG9,122.3,,,0.000000009,0.000009017,0.000134219,0.000958897,IG1,30.6,102.678,-0.04,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,102.903,1.329,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,114.286,0.274,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,,,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1,108.523,0.451,0.006099622,0.015900902,0.024857569,0.037958769,HY1,133.1
